token_id,token_str,count,avg_expert_size,avg_expert_size_excluding_null,null_fraction
53191, liberally,41,176.62,267.06,0.338669
57441, prays,41,178.11,269.33,0.338669
60510,Ay,41,180.26,272.57,0.338669
6050, spiritual,2173,176.7,267.19,0.338664
13378,pill,43,165.58,250.37,0.338663
43788, reins,86,172.62,261.02,0.338663
5501, medium,2294,183.32,277.19,0.338655
6619, objective,1674,169.43,256.19,0.338654
160,�,745,156.78,237.06,0.338647
19079, culprit,206,171.05,258.63,0.338643
16876, pronoun,159,175.09,264.74,0.33864
62293, LOT,55,176.19,266.41,0.338636
30001, Electro,167,193.24,292.18,0.338635
51275,Sci,67,186.23,281.58,0.338619
19914,/T,341,167.87,253.82,0.338618
15112, wrist,428,172.56,260.9,0.338615
49477, impot,73,177.37,268.18,0.338613
40349, periodicals,75,179.59,271.54,0.338611
22270,Family,257,185.77,280.88,0.338602
4531, Bra,787,173.12,261.74,0.338588
13986, declining,534,174.44,263.74,0.338581
15650, pronunciation,419,175.2,264.89,0.338579
4909, explains,2654,168.26,254.38,0.338561
7081, bringing,1499,168.78,255.17,0.338559
2085, polic,14,175.9,265.93,0.338542
18755, Yah,90,165.35,249.98,0.338542
19791, Tesla,304,177.69,268.64,0.338542
24877, invitation,280,169.2,255.8,0.338542
27974,ecessors,8,167.0,252.47,0.338542
29190, adjustable,142,181.25,274.01,0.338542
30420, meteorites,110,177.08,267.71,0.338542
30993, boils,128,170.56,257.86,0.338542
35286, Sight,122,175.27,264.97,0.338542
39691, SEM,54,179.98,272.09,0.338542
42046, codified,70,164.59,248.83,0.338542
43377,Doing,64,176.33,266.58,0.338542
43522,abricated,30,180.93,273.54,0.338542
47125, obtains,78,167.98,253.96,0.338542
51951, Ping,72,177.44,268.26,0.338542
53285,Ment,24,175.89,265.91,0.338542
54050, Machu,14,176.86,267.37,0.338542
58420, bookstores,44,176.79,267.27,0.338542
61270,Ethics,58,175.24,264.93,0.338542
62208,_k,14,168.67,254.99,0.338542
62601,-ke,30,166.89,252.3,0.338542
63897, gripped,38,169.93,256.9,0.338542
381, su,583,169.41,256.11,0.338533
5504, Sea,2243,176.09,266.2,0.338521
79,O,6667,175.27,264.96,0.338514
14751, monarch,375,176.35,266.59,0.3385
295, h,3046,180.44,272.77,0.33849
18094, consecutive,340,173.22,261.86,0.33848
11903, Teacher,650,178.65,270.06,0.338478
32748, McCl,75,173.1,261.67,0.338472
12262, Ce,219,174.47,263.73,0.33847
63628, steth,73,169.68,256.5,0.33847
20051, tribute,359,168.06,254.05,0.338469
35501, Shin,112,178.68,270.09,0.338449
22250,Lab,220,179.92,271.96,0.338447
11259, Chile,469,178.45,269.74,0.338442
57865,CONT,51,171.9,259.83,0.33844
48520,-No,45,173.21,261.82,0.338426
23741, inscribed,203,171.38,259.05,0.338413
56882,Movement,37,174.34,263.52,0.338401
59898, Brits,37,181.41,274.19,0.338401
46501, Sung,68,172.02,260.0,0.338388
32465,Price,101,177.23,267.87,0.338387
41340,-haired,99,179.77,271.72,0.338384
32405, embraces,97,165.4,250.0,0.338381
48310,Production,62,178.37,269.59,0.338374
15812, cite,482,161.1,243.49,0.338369
5151, Bas,691,174.08,263.11,0.338368
8456, Massachusetts,1398,179.15,270.77,0.338363
28398, Lav,174,175.54,265.31,0.338362
22608, fade,172,173.4,262.08,0.33836
15290, resilient,369,179.71,271.61,0.338358
33035, respectable,112,177.64,268.49,0.338356
54553,-tr,56,181.55,274.39,0.338356
17171, Hold,245,159.14,240.52,0.33835
15933,viewed,81,157.68,238.31,0.338349
35978, Kuwait,104,177.85,268.79,0.338341
19545, worries,283,174.31,263.45,0.338339
2665, growing,5922,173.13,261.65,0.338331
12244, tries,642,171.85,259.73,0.338331
18541, Projects,296,181.71,274.63,0.338331
21860, attracting,269,175.03,264.53,0.338329
41985, setback,98,164.56,248.7,0.338329
7363, forg,73,163.67,247.36,0.338328
18664,-CoV,280,179.01,270.54,0.338318
36367, competed,90,178.56,269.86,0.33831
29994, archipelago,201,169.45,256.08,0.338308
19551, herds,279,173.11,261.61,0.338299
1294, impro,21,182.22,275.38,0.338294
22904, ging,105,182.43,275.69,0.338294
34806, exemptions,105,173.64,262.41,0.338294
63247, slur,40,175.23,264.82,0.338281
29809, antise,19,173.68,262.47,0.338268
16430, pleased,442,180.24,272.37,0.338259
4902, ban,813,160.6,242.69,0.338253
40589, Watching,72,171.15,258.63,0.338252
46220, dilate,53,162.39,245.39,0.338247
52623,-resistance,53,169.69,256.42,0.338247
48023, administers,70,164.4,248.43,0.338244
18519, ordin,17,175.06,264.53,0.338235
36839, limitless,98,172.54,260.73,0.338223
63268,swering,49,166.78,252.01,0.338223
41095,stantial,81,179.19,270.77,0.33822
18184, DE,401,174.28,263.36,0.338217
54203,’’,96,162.43,245.44,0.338216
59826,reduce,32,169.38,255.94,0.338216
14606, rush,436,167.06,252.44,0.338207
46692, Wan,92,171.55,259.22,0.338202
40767, headers,105,179.29,270.91,0.338194
25039, intuition,249,177.0,267.44,0.338186
15367, hiding,453,176.49,266.67,0.338185
40986, telomeres,144,183.36,277.06,0.33818
47300, Connected,71,186.91,282.42,0.338175
21450, evaluations,287,165.22,249.63,0.338161
30317, LEG,41,169.66,256.34,0.338161
15393, projections,432,166.48,251.53,0.338156
28208, jokes,186,169.75,256.48,0.33815
25028, Managing,249,177.09,267.56,0.338144
39122,uphem,13,170.46,257.55,0.338141
60277, boomer,26,180.72,273.05,0.338141
63183, Lü,52,177.18,267.7,0.338141
52497,artificial,50,186.37,281.58,0.338125
9829, collecting,948,164.29,248.22,0.338113
6264, Ill,314,187.55,283.36,0.33811
3234, friends,4045,180.73,273.05,0.338103
30268, Encyclop,46,169.48,256.04,0.338089
51984, Structured,46,183.1,276.63,0.338089
9250, Tool,351,170.2,257.14,0.338082
41404,Core,79,172.66,260.84,0.33808
33885,NEW,101,183.13,276.66,0.338078
4026, asse,11,169.33,255.82,0.338068
23075, Belgian,220,177.82,268.64,0.338068
30486, Tul,218,183.52,277.24,0.338064
35164,Objective,97,174.6,263.77,0.338058
55598, neuropsychiatric,31,180.73,273.02,0.338038
27209, LC,206,178.74,270.01,0.338036
25778, obliged,286,179.85,271.68,0.338032
4101, direction,3401,172.43,260.48,0.338026
19182, ministers,387,177.33,267.88,0.338017
55264, horrifying,49,171.65,259.29,0.33801
62632,inists,49,176.27,266.28,0.33801
11609,viously,29,178.34,269.4,0.338003
2810, ago,5568,174.22,263.16,0.337997
51231, totem,38,177.16,267.61,0.337993
11553, pushing,669,171.61,259.23,0.337989
41276,Wet,74,180.88,273.23,0.337979
21489, rim,256,166.47,251.45,0.337972
25396,Getty,9,181.93,274.8,0.337963
49151, recollections,36,169.93,256.67,0.337963
42439, twists,106,165.7,250.28,0.337952
8132, Oper,79,175.31,264.8,0.337948
52045, customizable,79,173.99,262.81,0.337948
20168,Journal,289,172.72,260.89,0.337947
38405, acetyl,70,179.94,271.8,0.337946
15337, Band,427,183.27,276.81,0.337944
21052, SAT,294,179.58,271.25,0.337939
22483, Hus,231,175.38,264.89,0.337933
7939, Current,757,174.08,262.93,0.337929
32458,Construction,102,181.24,273.75,0.337929
24232,Summary,177,171.87,259.6,0.337924
19460,-filled,282,168.98,255.23,0.337914
11583, slide,671,171.91,259.65,0.337913
16994, Der,355,170.77,257.93,0.337911
28678, Agenda,123,180.4,272.47,0.337907
35225, dependencies,98,177.05,267.4,0.337904
41789, prioritizing,89,164.6,248.6,0.337898
57200,populations,48,180.25,272.24,0.337891
61851, exclaim,48,181.42,274.0,0.337891
10565, expressions,808,172.67,260.79,0.337884
41412, arab,92,180.49,272.59,0.337862
46682,states,69,174.11,262.95,0.337862
51969, Gently,53,181.96,274.81,0.337854
34399, intervening,127,178.55,269.65,0.337844
14530, illustration,558,175.98,265.76,0.337832
1375, direct,4663,170.92,258.13,0.33783
25109, scanned,183,171.43,258.89,0.33783
26456, smog,121,184.29,278.3,0.33781
15047, regulating,417,171.09,258.36,0.337805
11949, unpre,7,184.95,279.3,0.337798
29171, inflicted,168,172.32,260.22,0.337798
44430, Bolsheviks,98,180.41,272.44,0.337798
5005, liver,2342,175.17,264.53,0.337794
22983, dilemma,257,166.37,251.24,0.337792
48422, Transcript,61,175.39,264.85,0.337773
14518, aph,54,173.16,261.48,0.33777
40069, Crest,101,176.17,266.03,0.337768
6319, relax,587,170.97,258.17,0.337752
12727, marker,642,162.4,245.22,0.337747
32389, untouched,118,180.61,272.72,0.337747
27027, Peer,149,182.97,276.28,0.337738
49725, Scroll,45,170.04,256.76,0.337731
40824, discouraging,83,169.82,256.41,0.337726
11036, Cold,835,182.8,276.02,0.337725
23262,-lar,19,165.61,250.07,0.337719
42163, rediscovered,76,175.33,264.74,0.337719
7065, messages,1447,168.54,254.48,0.33771
9611, Hum,267,180.57,272.65,0.337703
30063, byproduct,124,163.87,247.43,0.337702
50282, casually,62,176.17,266.0,0.337702
56092, Shee,31,182.75,275.94,0.337702
17928, vest,148,178.23,269.11,0.337697
6677, holds,1679,164.8,248.83,0.337695
8565, counsel,320,174.38,263.3,0.337695
10035, surviv,55,170.69,257.72,0.337689
28960, warmed,177,173.68,262.23,0.337688
22863,-so,218,177.67,268.25,0.337682
11452, guns,827,173.34,261.71,0.337679
23494,Enc,96,174.97,264.18,0.337674
41371,-comput,36,178.93,270.15,0.337674
46771, Chev,84,172.24,260.05,0.337674
16031, exploit,381,164.53,248.4,0.337653
20827,amph,41,163.02,246.13,0.337652
42818,travel,99,179.06,270.34,0.337647
25046, cedar,128,178.95,270.17,0.337646
14151, wishes,537,175.96,265.66,0.33764
23195, Sultan,177,176.19,266.0,0.337629
12890, pedest,17,179.53,271.04,0.337623
32022, successors,192,176.17,265.97,0.337619
50747, Contra,141,182.62,275.7,0.337618
4557, Public,2835,175.74,265.32,0.337614
2724,arily,258,174.55,263.52,0.337613
17126, educator,354,168.18,253.9,0.3376
7868, Organization,1508,172.22,259.99,0.337588
21785, nickname,218,177.33,267.7,0.337586
27838, diplomacy,196,177.05,267.28,0.337585
2091,by,3695,171.94,259.57,0.337579
36766, wiping,108,178.84,269.98,0.337577
29889, Diagnostic,167,176.75,266.82,0.337575
45079, nationalists,123,185.63,280.22,0.337568
49551, sculptors,64,173.29,261.6,0.337565
6543, PC,916,177.99,268.69,0.337552
3574, anti,4576,178.37,269.26,0.337549
53805, Producing,47,173.65,262.12,0.337544
27167, filament,245,178.31,269.17,0.337543
47875, europe,52,176.59,266.57,0.33754
3956, moment,3094,173.28,261.57,0.337535
23941, sweep,248,165.88,250.4,0.337534
37657, peels,67,171.72,259.21,0.337531
5928, Nature,2192,181.81,274.45,0.337529
47501, airfield,77,166.81,251.79,0.337527
27123, urgently,150,169.64,256.05,0.3375
39349, Shosh,5,170.67,257.61,0.3375
59501,switch,20,175.07,264.25,0.3375
20894, jumped,281,173.92,262.52,0.337485
36998,/sh,123,168.14,253.79,0.337483
41041, Kamp,118,181.03,273.24,0.337482
17606, Leadership,334,180.97,273.15,0.337481
31870,ruc,88,182.5,275.46,0.337476
20941,cor,307,179.98,271.65,0.337473
4404, injury,3280,168.72,254.66,0.337468
30909, resumed,179,170.72,257.68,0.337465
63661, Rene,58,176.3,266.1,0.337464
38961, Evan,53,174.77,263.78,0.337461
12777, Berkeley,616,176.51,266.41,0.337459
38088, Studying,101,170.93,257.99,0.337459
31276, vacant,134,185.36,279.77,0.337453
53858,Permanent,43,179.5,270.93,0.337452
38718, rift,104,166.94,251.96,0.33744
7479, cotton,1142,180.97,273.14,0.337438
49059, Isolation,117,179.53,270.96,0.337429
47079, OB,56,179.14,270.37,0.337426
49282, barons,56,178.67,269.66,0.337426
43877, unprepared,87,187.43,282.88,0.337404
41940,Die,82,180.36,272.2,0.337398
13548, attribute,499,164.81,248.73,0.337383
51760,Alb,49,184.46,278.38,0.337372
5665, listed,2098,164.31,247.97,0.33737
13999, reflecting,553,172.78,260.75,0.337364
16282,-im,243,181.83,274.4,0.337363
60103, Fiona,44,187.91,283.58,0.337358
37827, crayons,114,174.69,263.62,0.337354
37891, Worlds,114,181.12,273.33,0.337354
881, inst,345,174.55,263.41,0.337349
25739, eighty,161,172.92,260.95,0.337345
44560, duke,161,166.46,251.2,0.337345
7534, sail,478,175.75,265.23,0.337343
39235, glitter,78,175.76,265.23,0.33734
47686,sofar,26,178.56,269.47,0.33734
54521, raced,52,172.87,260.88,0.33734
54724, Shapiro,52,170.21,256.85,0.33734
58646,mig,39,164.0,247.49,0.33734
31285,Bay,86,175.61,265.01,0.33733
232,�,808,188.51,284.47,0.337317
47833,freedom,76,174.02,262.59,0.337308
11487, Duke,745,171.83,259.29,0.337304
53176, ovip,42,173.33,261.56,0.337302
20875, parasitic,268,183.13,276.34,0.337298
29231, charities,134,180.13,271.81,0.337298
34864,-laden,92,181.81,274.35,0.337296
49408,-technical,50,167.28,252.42,0.337292
14540, mandatory,516,184.23,278.0,0.33729
6000, af,224,173.01,261.06,0.337286
58065, somber,29,176.05,265.64,0.337284
62078, crawled,29,170.99,258.01,0.337284
7040, focuses,1459,156.63,236.35,0.337274
18733, Violence,291,180.05,271.68,0.337271
38106,Preparing,82,177.97,268.54,0.337271
19383, Keeping,286,179.17,270.35,0.337267
13140, Regional,610,181.22,273.45,0.337261
43885, venerable,61,179.34,270.61,0.337261
44081, cuisines,69,176.66,266.55,0.337258
20252, SL,409,179.07,270.2,0.337256
41566, Wen,133,175.5,264.8,0.337249
5224, grand,825,170.1,256.66,0.337247
23287, recognizable,253,169.68,256.02,0.337245
9152, logic,1111,174.52,263.32,0.337243
8731, meaningful,1074,172.19,259.81,0.337242
46722, caudal,104,177.86,268.36,0.33724
56277,Rac,8,174.83,263.8,0.33724
1802,stit,163,169.64,255.96,0.337232
55544, catalyze,59,158.96,239.84,0.337218
19322, clinicians,365,179.25,270.45,0.337215
58326, Toh,43,180.03,271.63,0.337209
23500,€™,202,173.34,261.53,0.337201
18915, bored,168,182.0,274.58,0.337178
45316, Trend,76,172.91,260.87,0.337171
21609, kinetic,212,180.31,272.04,0.337166
42876, dru,98,175.4,264.62,0.33716
18266, sediments,327,174.08,262.63,0.337156
32417, propriet,30,175.87,265.32,0.337153
27217, patrons,213,179.21,270.35,0.337148
29357, predatory,142,182.01,274.59,0.337148
33951,Accessed,175,176.44,266.18,0.337143
3360, Jes,63,190.75,287.77,0.337136
11364,ountered,11,168.0,253.44,0.337121
28580, Util,88,176.61,266.42,0.337121
50367,Jones,66,180.77,272.7,0.337121
52214, hicc,11,180.12,271.73,0.337121
34426, tending,113,177.99,268.51,0.337113
31151, Bosnia,193,183.74,277.18,0.337111
41075, solidify,80,164.88,248.73,0.337109
11119, trap,610,166.39,251.01,0.337107
34652,-educated,138,176.89,266.84,0.337107
9596, mile,754,168.92,254.82,0.337105
1886, complete,6320,168.59,254.32,0.337096
53336, Pash,61,178.97,269.98,0.33709
31829, confidently,147,178.11,268.68,0.337089
13333, adulthood,519,175.94,265.4,0.337087
62420,Spend,25,179.79,271.21,0.337083
26179, pseudo,231,178.25,268.88,0.337076
47924, overlying,78,172.0,259.46,0.337073
38502, Tract,92,173.55,261.79,0.33707
29110, amuse,53,174.47,263.17,0.337068
30208, blew,162,175.56,264.81,0.337063
14955, ell,95,171.28,258.37,0.337061
12626, hosts,657,173.32,261.45,0.337059
21049,thens,42,167.14,252.12,0.337054
28962, misf,28,185.62,279.99,0.337054
37225,omans,42,174.83,263.71,0.337054
43413, Demonstrate,84,156.19,235.6,0.337054
57810, contradicted,70,164.9,248.73,0.337054
39620, waits,101,178.69,269.54,0.337046
31050, Rocks,90,180.53,272.31,0.337037
64437, Pelvic,45,186.31,281.03,0.337037
35685, peaches,121,176.3,265.92,0.337035
13471, Si,265,176.55,266.31,0.337028
17194, Cris,96,179.92,271.38,0.337023
46058,Insert,48,182.69,275.57,0.337023
22543, peasants,255,178.15,268.71,0.33701
61168, pronunciations,51,173.75,262.07,0.33701
61649,Antioxid,17,177.57,267.83,0.33701
65220, defunct,54,177.11,267.14,0.336998
48558, Theological,74,176.11,265.62,0.336993
25370, Paint,134,179.13,270.18,0.336987
17935, fabrics,311,177.48,267.68,0.336984
11473, datas,40,174.33,262.94,0.336979
16810, Dream,423,181.58,273.87,0.336978
41782, Polytechn,23,172.29,259.85,0.336957
60735,-Rap,23,175.19,264.22,0.336957
31051, spac,95,176.27,265.84,0.336952
59378, inns,26,175.54,264.74,0.336939
38310, Bras,165,189.6,285.94,0.336932
14841, comet,395,179.13,270.15,0.33692
49071, superiors,93,179.24,270.31,0.336918
10013, washing,856,174.17,262.66,0.336911
38019, Sleeping,99,187.21,282.32,0.336911
38796, discrepancies,134,174.63,263.35,0.336909
33487, Scene,76,181.47,273.67,0.336897
17243, Break,196,170.14,256.58,0.336894
19923, queries,337,172.26,259.78,0.336888
3933, giving,3855,163.51,246.58,0.336881
33391,MIT,121,179.89,271.27,0.336863
41319, bluff,62,168.97,254.8,0.336862
38556, scratches,83,168.67,254.35,0.336847
4486, policies,3209,165.19,249.09,0.336826
278, f,3990,170.91,257.72,0.336821
12501, Stanford,664,185.58,279.84,0.336816
14854, Gib,81,185.0,278.96,0.336806
27574, confirming,192,171.0,257.84,0.336806
29238, ballet,156,174.72,263.45,0.336806
40666, Combine,75,175.06,263.96,0.336806
42500, Irrit,54,178.47,269.11,0.336806
43507, favoring,81,177.43,267.54,0.336806
65444, ravines,36,174.74,263.48,0.336806
26134, foolish,244,174.51,263.13,0.336791
10493, Fer,578,179.61,270.81,0.336776
45509, Determining,85,163.29,246.21,0.336765
28730, builder,243,168.19,253.58,0.336763
31177, Racial,140,171.89,259.16,0.336756
13160, Ball,506,169.22,255.13,0.336751
12596,ko,742,169.78,255.99,0.336745
59165, Simpl,55,180.07,271.5,0.336742
38508, CAL,107,185.81,280.14,0.336741
22447, encephal,37,180.18,271.65,0.336712
28220, Define,204,163.79,246.93,0.336703
36249, marm,34,178.24,268.71,0.336703
48725, paleontology,68,187.1,282.07,0.336703
55970,wanted,65,165.31,249.23,0.336699
32517, negatives,124,167.31,252.24,0.336694
39771, reassuring,84,178.94,269.76,0.336682
38904, underserved,106,174.26,262.71,0.336675
53319, fables,47,171.83,259.04,0.336658
64241, predate,47,181.13,273.06,0.336658
5200, component,2490,170.47,256.98,0.336651
46071, creepy,44,185.88,280.21,0.336648
8803, tone,1092,162.43,244.86,0.336643
44345, repressive,76,181.23,273.19,0.336623
60603, Lois,57,187.6,282.8,0.336623
28263, CONT,178,166.7,251.28,0.33661
27159, unravel,172,168.23,253.59,0.336604
48540, woe,86,171.4,258.36,0.336604
13580, myths,599,162.81,245.42,0.336603
55126, flore,51,166.01,250.25,0.336601
16642, convince,418,167.34,252.24,0.336598
5699, dream,1201,163.74,246.82,0.336595
39879, heroism,99,176.31,265.76,0.336595
29506, REC,112,183.15,276.08,0.336589
37167, trainings,96,165.22,249.05,0.336589
33774,College,135,179.73,270.92,0.336574
47878, licking,45,176.24,265.65,0.336574
48175,rising,58,173.79,261.96,0.336566
28480, Procedure,113,173.77,261.92,0.33656
55769, steppes,55,171.42,258.38,0.336553
20823, tant,68,180.02,271.34,0.33655
37089, troubleshooting,107,175.07,263.87,0.336546
41074, UNIX,104,189.46,285.57,0.336538
54065, Nationwide,52,176.92,266.67,0.336538
60247, Ked,39,178.8,269.5,0.336538
63983, skyrocketing,26,178.87,269.6,0.336538
12742, Universe,628,181.11,272.98,0.336535
21161, overp,101,177.39,267.36,0.336531
42753, sociologist,75,178.19,268.57,0.336528
32665, playwright,137,175.1,263.92,0.336527
19031, compuls,49,181.25,273.18,0.336522
42264, Torn,49,184.73,278.43,0.336522
59863,gener,36,168.48,253.93,0.336516
10275, antibodies,1146,172.39,259.82,0.336515
9196, Remember,920,175.03,263.79,0.336504
17354, outreach,368,169.12,254.9,0.336504
15617, rooted,429,167.73,252.79,0.33649
63220, Unexpected,33,176.57,266.11,0.33649
2437, talk,4111,166.64,251.15,0.336485
42993,Gate,53,171.12,257.9,0.336478
8772, resistant,1125,176.91,266.62,0.336472
54027, Microb,156,189.99,286.34,0.336472
8373, Jul,339,177.03,266.8,0.336468
27328,sign,183,174.91,263.61,0.336464
26371, footh,20,166.27,250.57,0.336458
46405, Timing,50,176.03,265.28,0.336458
58390, justifiable,50,177.73,267.86,0.336458
16153, Malaysia,447,183.99,277.29,0.336456
23031, env,207,169.88,256.02,0.336453
10368, boundary,989,170.65,257.18,0.336451
10800, stuck,709,182.2,274.59,0.336448
13949, underneath,489,177.66,267.74,0.336443
7076, tropical,1455,184.31,277.76,0.33644
20954, ladies,208,185.68,279.82,0.336438
7447, statistics,1538,168.28,253.6,0.336422
30807, cardio,108,181.8,273.97,0.33642
41050, defer,81,179.85,271.03,0.33642
36179, raped,98,176.26,265.62,0.336416
20239, informational,224,170.64,257.15,0.336403
10823, solely,823,168.77,254.32,0.336396
12082, dialect,372,172.71,260.26,0.336386
28044, stature,123,162.82,245.35,0.336382
43500, Flip,89,175.94,265.12,0.336376
58813, affluence,48,173.78,261.86,0.336372
7084, Pan,721,170.09,256.3,0.336367
55639,Eco,55,183.52,276.53,0.336364
36074, Cock,124,176.13,265.4,0.336358
34484, dresses,100,173.69,261.73,0.336354
37930, Ultimate,90,180.0,271.22,0.336343
28005, unb,97,176.03,265.24,0.33634
49286, utopia,42,173.46,261.36,0.33631
50702,nown,7,173.71,261.74,0.33631
59170, Patron,56,175.9,265.04,0.33631
63310, missh,35,190.63,287.23,0.33631
25351, prolific,193,175.23,264.03,0.336302
4936, Off,476,178.2,268.5,0.336288
25892, snail,134,177.95,268.11,0.336287
58551, Briggs,53,177.58,267.56,0.336281
13787, sake,609,170.79,257.32,0.336275
55825, empties,39,163.04,245.65,0.336271
59872, programmatic,39,177.13,266.87,0.336271
26249, Physicians,149,177.38,267.24,0.33627
15349, compromised,423,180.01,271.21,0.336264
502, cont,563,178.72,269.26,0.336257
8113, lists,1272,161.28,242.99,0.336257
2692,minist,25,173.39,261.22,0.33625
58350, Whe,50,175.63,264.6,0.33625
8462, calculate,1011,156.03,235.07,0.336249
4507, gene,3014,179.66,270.67,0.33624
8133, sensor,1269,171.23,257.96,0.336239
46253, styling,61,177.11,266.83,0.336236
59138,Cholesterol,54,174.54,262.96,0.336227
5529, narrow,1412,170.76,257.25,0.336225
2465, eat,5699,170.49,256.84,0.336219
32985, gonna,170,169.73,255.7,0.336213
4817, procedure,2596,165.63,249.53,0.33621
11860, ok,200,172.1,259.26,0.336198
25668, tranqu,33,182.75,275.29,0.336174
45064, retribution,88,174.24,262.48,0.336174
53278,Cardi,11,184.85,278.46,0.336174
10424, NOT,821,178.1,268.28,0.336163
20656, whis,59,187.75,282.83,0.336158
63384, loudness,37,175.64,264.58,0.336149
49434,inj,63,190.54,287.02,0.336144
20386, caval,26,173.79,261.79,0.336138
21938, sticking,260,178.55,268.96,0.336138
34255, whopping,93,181.63,273.6,0.336134
36857,Application,93,178.31,268.59,0.336134
45748, Ef,41,171.67,258.6,0.336128
18454, Roll,235,173.26,260.98,0.336126
12561, ecology,624,185.51,279.43,0.336121
55948,Mul,45,182.58,275.01,0.336111
57257, parched,30,182.04,274.21,0.336111
28180, paradise,173,165.63,249.48,0.336103
36330, PK,128,176.56,265.95,0.3361
34590, Trop,113,171.63,258.52,0.336099
43099, Brandenburg,117,182.71,275.21,0.336093
50326, stylish,68,180.27,271.53,0.336091
60434, lobbyists,34,178.94,269.53,0.336091
6735, pand,57,175.42,264.21,0.336075
57470,Origins,38,180.7,272.17,0.336075
49844, magistrate,84,180.25,271.49,0.336062
17841, cores,257,176.07,265.18,0.336049
46848,Duration,73,179.56,270.44,0.336045
37780, Reach,123,166.81,251.23,0.336043
30707, mundane,127,176.79,266.26,0.33604
41553, tainted,77,171.74,258.66,0.336039
11602,Gu,347,170.61,256.96,0.336035
23089,achi,178,167.67,252.53,0.336025
24898, wandering,213,178.82,269.32,0.336023
21061, journalism,264,180.73,272.19,0.336016
13040, assessing,630,164.56,247.83,0.336012
54013, drooling,35,181.22,272.93,0.336012
58183, rumored,35,175.43,264.2,0.336012
61669, tweaking,35,167.73,252.61,0.336012
42737, Lun,113,165.91,249.87,0.336007
56867, unscathed,39,185.23,278.96,0.336004
53338, PUR,43,188.56,283.97,0.335998
53914, Dish,43,182.6,275.01,0.335998
17836, refrigerator,322,174.29,262.49,0.335986
9955, somewhere,830,175.5,264.3,0.335981
7146, Atlantic,1561,186.79,281.29,0.335976
7843, productivity,1424,176.26,265.45,0.335974
29491,hra,75,172.07,259.13,0.335972
15405, revealing,380,166.99,251.48,0.335965
10055, Iss,111,181.09,272.71,0.335961
28797, receptive,131,175.48,264.26,0.335957
25767, formulate,191,156.54,235.73,0.335951
4755, Asia,3129,184.37,277.64,0.33595
1730,40,12564,166.48,250.7,0.335938
31240,actively,48,185.83,279.84,0.335938
32676, turbo,132,179.91,270.92,0.335938
34377, biosphere,136,180.16,271.3,0.335938
55468,authors,40,182.07,274.17,0.335938
56726, reactant,32,175.08,263.65,0.335938
9006, everywhere,1056,183.12,275.74,0.335908
32191, Friedman,170,179.15,269.77,0.335907
5735, remote,1787,181.07,272.65,0.335904
51443, Nets,69,177.8,267.73,0.3359
33148, boulders,106,170.74,257.1,0.335888
48888, neuroimaging,53,176.23,265.36,0.335888
4272,39,4194,173.19,260.79,0.335887
8166,advant,49,180.19,271.32,0.335884
4888, particles,2700,176.47,265.73,0.335883
40562,Az,90,174.67,263.0,0.33588
51260, creationists,45,185.39,279.16,0.33588
25591, colourful,161,175.36,264.04,0.335857
31089,Cold,145,178.14,268.23,0.335848
6928, designs,1642,159.74,240.52,0.335839
916,ft,986,171.09,257.6,0.335837
19124,ustomed,25,182.08,274.15,0.335833
57394, panacea,50,162.61,244.84,0.335833
30426, permeability,167,174.8,263.19,0.335828
9036, align,351,171.08,257.58,0.335826
21911, deepest,255,167.65,252.42,0.335825
36573, McGraw,134,176.92,266.37,0.335821
52743, tinkering,42,186.48,280.76,0.335813
21413, virtues,282,169.93,255.85,0.335808
4702, noted,3023,169.34,254.96,0.335807
4754, Av,552,179.68,270.53,0.335805
41702, Gou,59,178.31,268.45,0.335805
53002,Pink,38,172.95,260.38,0.3358
54513, appended,55,174.42,262.61,0.335795
4030, generation,3214,171.44,258.11,0.335787
21834, promptly,306,175.49,264.2,0.335784
42242,Difference,68,169.53,255.23,0.335784
11089,Public,456,176.19,265.26,0.335778
39828, seams,98,174.65,262.94,0.335778
22002, segreg,77,170.15,256.16,0.335768
20707, glacial,214,182.32,274.48,0.335767
47498, littered,60,168.27,253.32,0.335764
45874, equivalence,129,177.94,267.89,0.335756
17647, Traditional,429,175.1,263.59,0.335737
21414, extingu,13,170.97,257.39,0.335737
49745, swells,52,168.1,253.07,0.335737
52289,icrob,26,183.08,275.61,0.335737
60682, claimants,65,178.44,268.63,0.335737
11941, Carl,404,181.18,272.75,0.335731
39912, Straight,87,185.2,278.79,0.335728
29869, Newcastle,144,175.1,263.6,0.33572
45543,Rog,35,181.87,273.78,0.335714
63012, scrutinize,35,150.86,227.1,0.335714
14315, Link,307,170.42,256.55,0.335708
29365, apartments,180,179.73,270.55,0.335706
13551, contaminants,528,175.37,263.99,0.335701
57188, Exercising,44,184.18,277.26,0.335701
3614, July,4827,185.13,278.68,0.335696
46534, curable,53,185.86,279.78,0.335692
10556, confused,830,176.56,265.78,0.33568
42485, Complications,80,170.73,257.0,0.335677
53575,Lung,40,178.1,268.09,0.335677
60409, Tourists,40,187.37,282.04,0.335677
52232, leaping,49,177.12,266.61,0.335672
46092,Material,67,178.45,268.61,0.335665
47551, Elections,85,181.13,272.65,0.335662
18679, approximate,297,173.1,260.55,0.335648
33482, partnering,99,188.58,283.85,0.335648
